,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract,Store_Type
78348,Circle K 2725545,18422 N Tatum Blvd,,Phoenix,AZ,85032,1529,MARICOPA,-111.97758,33.654076,78349,4.01E+13,4013619700,0
204780,Circle K 2725547,625 W Bell Rd,,Phoenix,AZ,85023,7933,MARICOPA,-112.08254,33.640102,204781,4.01E+13,4013103604,0
76325,Circle K 2725549,4939 E Ray Rd,,Phoenix,AZ,85044,6401,MARICOPA,-111.97743,33.319717,76326,4.01E+13,4013116719,0
14889,Circle K 2725573,8319 W Bell Rd,,Peoria,AZ,85382,3701,MARICOPA,-112.23404,33.638054,14890,4.01E+13,4013071514,0
78989,Circle K 2725576,24831 N 67th Ave,,Glendale,AZ,85310,2605,MARICOPA,-112.20308,33.711693,78990,4.01E+13,4013611700,0
184904,Circle K 2725766,6972 N 83rd Ave,,Glendale,AZ,85303,2758,MARICOPA,-112.23772,33.536251,184905,4.01E+13,4013092710,0
76495,Circle K 2725795,6710 W Buckeye Rd,,Phoenix,AZ,85043,4408,MARICOPA,-112.20435,33.437229,76496,4.01E+13,4013112510,0
193156,Circle K 2725914,8325 W Deer Valley Rd,,Peoria,AZ,85382,2460,MARICOPA,-112.23847,33.681534,193157,4.01E+13,4013613800,0
57841,Circle K 2725915,20721 N Scottsdale Rd,,Scottsdale,AZ,85255,6453,MARICOPA,-111.92536,33.675945,57842,4.01E+13,4013216842,0
78332,Circle K 2725954,4815 E Carefree Hwy,,Cave Creek,AZ,85331,4717,MARICOPA,-111.97634,33.799091,78333,4.01E+13,4013612500,0
76324,Circle K 2725973,1405 N Alma School Rd,,Chandler,AZ,85224,5930,MARICOPA,-111.85909,33.328369,76325,4.01E+13,4013523003,0
188231,Circle K 2726346,1810 S Country Club Dr,,Mesa,AZ,85210,6012,MARICOPA,-111.84013,33.381889,188232,4.01E+13,4013422203,0
145475,Circle K 2726347,8202 E McDowell Rd,,Scottsdale,AZ,85257,3813,MARICOPA,-111.90416,33.465916,145476,4.01E+13,4013217800,0
77053,Circle K 2726348,995 W Elliot Rd,,Tempe,AZ,85284,1138,MARICOPA,-111.95409,33.349045,77054,4.01E+13,4013319910,0
76307,Circle K 2726355,33 S Val Vista Dr,,Gilbert,AZ,85296,1366,MARICOPA,-111.75558,33.349651,76308,4.01E+13,4013422512,0
76334,Circle K 2726356,1203 E Southern Ave,,Mesa,AZ,85204,5143,MARICOPA,-111.80448,33.393333,76335,4.01E+13,4013422302,0
76333,Circle K 2726357,1850 S Stapley Dr,,Mesa,AZ,85204,6614,MARICOPA,-111.80708,33.380825,76334,4.01E+13,4013422301,0
78360,Circle K 2726358,8248 W Thomas Rd,,Phoenix,AZ,85033,4721,MARICOPA,-112.23752,33.479839,78361,4.01E+13,4013109702,0
203615,Circle K 2726359,309 E Osborn Rd,,Phoenix,AZ,85012,2311,MARICOPA,-112.06909,33.487453,203616,4.01E+13,4013110502,0
147628,Circle K 2726360,4410 E Ray Rd,,Phoenix,AZ,85044,6092,MARICOPA,-111.98878,33.320427,147629,4.01E+13,4013116718,0
76332,Circle K 2726361,2760 E Baseline Rd,,Mesa,AZ,85204,7283,MARICOPA,-111.77267,33.379135,76333,4.01E+13,4013422503,0
76088,Circle K 2726362,4950 E Chandler Blvd,,Phoenix,AZ,85048,859,MARICOPA,-111.97655,33.305389,76089,4.01E+13,4013116719,0
78994,Circle K 2726458,1609 N 91st Ave,,Phoenix,AZ,85037,4048,MARICOPA,-112.25523,33.46529,78995,4.01E+13,4013082028,0
76331,Circle K 2726459,1557 S Val Vista Dr,,Mesa,AZ,85204,6407,MARICOPA,-111.7538,33.387798,76332,4.01E+13,4013422514,0
77639,Circle K 2726460,2174 E University Dr,,Tempe,AZ,85281,4607,MARICOPA,-111.8927,33.422127,77640,4.01E+13,4013318400,0
76329,Circle K 2726461,2808 S Dobson Rd,,Mesa,AZ,85202,7940,MARICOPA,-111.87666,33.36375,76330,4.01E+13,4013422213,0
187839,Circle K 2726468,9476 W Olive Ave,,Peoria,AZ,85345,6321,MARICOPA,-112.2632,33.566067,187840,4.01E+13,4013071909,0
73896,Circle K 2726640,620 E Carefree Hwy,,Phoenix,AZ,85085,102,MARICOPA,-112.06619,33.799168,73897,4.01E+13,4013610500,0
73926,Circle K 2726641,4353 S Power Rd,,Mesa,AZ,85212,3620,MARICOPA,-111.68715,33.336662,73927,4.01E+13,4013817600,0
73925,Circle K 2726642,4252 S Crismon Rd,,Mesa,AZ,85208,,MARICOPA,-111.61536,33.410164,73926,4.01E+13,4013422628,0
134902,Circle K 2726643,19830 N 7th St,,Phoenix,AZ,85024,1688,MARICOPA,-112.06564,33.66769,134903,4.01E+13,4013616700,0
77860,Circle K 2726644,1850 W Union Hills Dr,,Phoenix,AZ,85027,5343,MARICOPA,-112.09897,33.654739,77861,4.01E+13,4013616600,0
73923,Circle K 2726645,1595 N Dysart Rd,,Avondale,AZ,85392,1230,MARICOPA,-112.34081,33.463898,73924,4.01E+13,4013061200,0
73921,Circle K 2726646,1619 W Baseline Rd,,Guadalupe,AZ,85283,1047,MARICOPA,-111.96494,33.37812,73922,4.01E+13,4013320002,0
79184,Circle K 2726647,3449 W Greenway Rd,,Phoenix,AZ,85053,,MARICOPA,-112.13314,33.625252,79185,4.01E+13,4013104100,0
77863,Circle K 2726648,2311 W Deer Valley Rd,,Phoenix,AZ,85027,1930,MARICOPA,-112.10915,33.683693,77864,4.01E+13,4013614700,0
73920,Circle K 2726649,1953 E Southern Ave,,Mesa,AZ,85204,5215,MARICOPA,-111.78924,33.393517,73921,4.01E+13,4013422302,0
73918,Circle K 2726650,4252 S 48th St,,Phoenix,AZ,85040,2010,MARICOPA,-111.97842,33.407642,73919,4.01E+13,4013115200,0
73917,Circle K 2726651,1010 E Chandler Blvd,,Chandler,AZ,85225,5718,MARICOPA,-111.82364,33.306271,73918,4.01E+13,4013811400,0
73916,Circle K 2726654,15412 N 32nd St,,Phoenix,AZ,85032,,MARICOPA,-112.0134,33.626709,73917,4.01E+13,4013103304,0
77866,Circle K 2726655,20207 N 59th Ave,,Glendale,AZ,85308,6815,MARICOPA,-112.18663,33.66935,77867,4.01E+13,4013614300,0
73914,Circle K 2726656,2011 E McKellips Rd,,Mesa,AZ,85213,2900,MARICOPA,-111.78743,33.451729,73915,4.01E+13,4013420603,0
77867,Circle K 2726657,5848 W Olive Ave,,Glendale,AZ,85302,3109,MARICOPA,-112.18519,33.567589,77868,4.01E+13,4013092306,0
73913,Circle K 2726658,5881 W Cactus Rd,,Glendale,AZ,85304,1813,MARICOPA,-112.18552,33.596382,73914,4.01E+13,4013104224,0
73898,Circle K 2726659,6937 N 75th Ave,,Glendale,AZ,85303,3003,MARICOPA,-112.22043,33.53746,73899,4.01E+13,4013092717,0
73911,Circle K 2726660,2005 W Broadway Rd,,Mesa,AZ,85202,1164,MARICOPA,-111.87526,33.407494,73912,4.01E+13,4013422104,0
79182,Circle K 2726661,7546 E Baseline Rd,,Mesa,AZ,85209,4904,MARICOPA,-111.66869,33.37944,79183,4.01E+13,4013422633,0
73909,Circle K 2726662,1146 N 35th Ave,,Phoenix,AZ,85009,3303,MARICOPA,-112.13454,33.46125,73910,4.01E+13,4013112602,0
73906,Circle K 2726664,17125 E Shea Blvd,,Fountain Hills,AZ,85268,6611,MARICOPA,-111.71182,33.570801,73907,4.01E+13,4013216821,0
33633,Circle K 2726671,39414 N Daisy Mountain Dr,,Phoenix,AZ,85086,6703,MARICOPA,-112.13802,33.842785,33634,4.01E+13,4013610300,0
100751,Circle K 2726672,23336 N Lake Pleasant Rd,,Peoria,AZ,85383,1368,MARICOPA,-112.27567,33.695854,100752,4.01E+13,4013613500,0
214574,Circle K 2727964,1002 N 35th Ave,,Phoenix,AZ,85009,3326,MARICOPA,-112.13451,33.458851,214575,4.01E+13,4013112602,0
212041,Circle K 2728144,3508 W Baseline Rd,,Laveen,AZ,85339,1808,MARICOPA,-112.13426,33.377758,212042,4.01E+13,4013116606,0
212828,Circle K 2728512,6005 E McKellips Rd,,Mesa,AZ,85215,2826,MARICOPA,-111.70108,33.451855,212829,4.01E+13,4013420210,0
188670,Circle K 2728517,7601 S Central Ave,,Phoenix,AZ,85042,6513,MARICOPA,-112.07322,33.37722,188671,4.01E+13,4013116702,0
212843,Circle K 2728518,1901 W Cactus Rd,,Phoenix,AZ,85029,2739,MARICOPA,-112.10001,33.596512,212844,4.01E+13,4013104401,0
212838,Circle K 2728553,1605 E Bell Rd,,Phoenix,AZ,85022,2801,MARICOPA,-112.04781,33.640293,212839,4.01E+13,4013103606,0
214448,Circle K 2728555,4005 E Union Hills Dr,,Phoenix,AZ,85050,3323,MARICOPA,-111.9958,33.655193,214449,4.01E+13,4013619700,0
212971,Circle K 2728556,2702 W Deer Valley Rd,,Phoenix,AZ,85027,2304,MARICOPA,-112.11759,33.683826,212972,4.01E+13,4013614500,0
213558,Circle K 2728557,8001 E McDowell Rd,,Scottsdale,AZ,85257,3810,MARICOPA,-111.90858,33.465683,213559,4.01E+13,4013218300,0
212851,Circle K 2728558,8303 W McDowell Rd,,Tolleson,AZ,85353,9008,MARICOPA,-112.23809,33.465263,212852,4.01E+13,4013083000,0
213566,Circle K 2728591,505 W Guadalupe Rd,,Tempe,AZ,85283,3520,MARICOPA,-111.94639,33.363632,213567,4.01E+13,4013320001,0
182335,Circle K 2728592,2196 E Apache Blvd,,Tempe,AZ,85281,4824,MARICOPA,-111.89227,33.414886,182336,4.01E+13,4013319201,0
214878,Circle K 2728593,21895 S Ellsworth Rd,,Queen Creek,AZ,85142,9313,MARICOPA,-111.63448,33.248978,214879,4.01E+13,4013817100,0
212128,Circle K 2728596,1602 E Washington St,,Phoenix,AZ,85034,1227,MARICOPA,-112.04736,33.448399,212129,4.01E+13,4013113900,0
215782,Circle K 2728597,4849 N 83rd Ave,,Phoenix,AZ,85033,1000,MARICOPA,-112.23766,33.508453,215783,4.01E+13,4013109601,0
213298,Circle K 2728598,15410 N 40th St,,Phoenix,AZ,85032,4026,MARICOPA,-111.99609,33.62682,213299,4.01E+13,4013103303,0
213550,Circle K 2728599,1601 N 67th Ave,,Phoenix,AZ,85035,4753,MARICOPA,-112.20333,33.466541,213551,4.01E+13,4013112502,0
214437,Circle K 2728600,13802 N 40th St,,Phoenix,AZ,85032,5759,MARICOPA,-111.99596,33.612263,214438,4.01E+13,4013103302,0
214030,Circle K 2728651,5849 N 35th Ave,,Phoenix,AZ,85017,1915,MARICOPA,-112.13424,33.523663,214031,4.01E+13,4013107202,0
184128,Circle K 2728652,1502 W Indian School Rd,,Phoenix,AZ,85015,5224,MARICOPA,-112.09173,33.494987,184129,4.01E+13,4013108901,0
214953,Circle K 2728689,2708 W Buckeye Rd,,Phoenix,AZ,85009,5742,MARICOPA,-112.11784,33.436878,214954,4.01E+13,4013114500,0
214262,Circle K 2728692,2524 W Thunderbird Rd,,Phoenix,AZ,85023,5946,MARICOPA,-112.11093,33.610989,214263,4.01E+13,4013103609,0
211548,Circle K 2728696,7424 W McDowell Rd,,Phoenix,AZ,85035,4534,MARICOPA,-112.22002,33.46571,211549,4.01E+13,4013112503,0
81614,Circle K 2728747,3196 E Union Hills Dr,,Phoenix,AZ,85050,3426,MARICOPA,-112.01432,33.655148,81615,4.01E+13,4013617000,0
185016,Circle K 2728749,1145 W Main St,,Mesa,AZ,85201,7111,MARICOPA,-111.8561,33.414833,185017,4.01E+13,4013421302,0
78228,Circle K 2728750,5555 E Bell Rd,,Scottsdale,AZ,85254,5802,MARICOPA,-111.96074,33.640373,78229,4.01E+13,4013103216,0
214361,Circle K 2728771,1601 E Indian School Rd,,Phoenix,AZ,85016,5931,MARICOPA,-112.04726,33.494694,214362,4.01E+13,4013110702,0
49965,Circle K 2728774,1802 E University Dr,,Tempe,AZ,85281,4212,MARICOPA,-111.9085,33.422028,49966,4.01E+13,4013318400,0
209991,Circle K 2728827,5850 W Indian School Rd,,Phoenix,AZ,85031,2421,MARICOPA,-112.18599,33.495087,209992,4.01E+13,4013109400,0
209002,Circle K 2728829,2041 W Van Buren St,,Phoenix,AZ,85009,3803,MARICOPA,-112.10399,33.451202,209003,4.01E+13,4013114402,0
213312,Circle K 2728833,6649 W Thomas Rd,,Phoenix,AZ,85033,5731,MARICOPA,-112.20305,33.480312,213313,4.01E+13,4013112504,0
215853,Circle K 2728834,13549 E WILLIAMS FIELD RD,,CHANDLER,AZ,85224,,MARICOPA,-111.79037,33.306335,215854,4.01E+13,4013811700,0
212615,Circle K 2728841,966 E Van Buren St,,Phoenix,AZ,85006,3368,MARICOPA,-112.05965,33.45142,212616,4.01E+13,4013113202,0
213032,Circle K 2728862,735 W Broadway Rd,,Mesa,AZ,85210,1213,MARICOPA,-111.84727,33.407722,213033,4.01E+13,4013422106,0
211259,Circle K 2728870,3501 W Lower Buckeye Rd Lowr,,Phoenix,AZ,85009,6605,MARICOPA,-112.13504,33.422443,211260,4.01E+13,4013112514,0
213336,Circle K 2728872,9110 W Van Buren St,,Tolleson,AZ,85353,2910,MARICOPA,-112.25552,33.450432,213337,4.01E+13,4013083000,0
212970,Circle K 2728875,3402 N 16th St,,Phoenix,AZ,85016,7119,MARICOPA,-112.04769,33.487652,212971,4.01E+13,4013110600,0
143087,Circle K 2729151,13801 N Tatum Blvd,,Phoenix,AZ,85032,5533,MARICOPA,-111.97778,33.611912,143088,4.01E+13,4013103212,0
143088,Circle K 2729152,5105 E Elliot Rd,,Phoenix,AZ,85044,1713,MARICOPA,-111.97555,33.348892,143089,4.01E+13,4013116708,0
143091,Circle K 2729153,1210 S Higley Rd,,Mesa,AZ,85206,3402,MARICOPA,-111.71947,33.393402,143092,4.01E+13,4013422636,0
143093,Circle K 2729154,10712 W Indian School Rd,,Phoenix,AZ,85037,5719,MARICOPA,-112.2907,33.493649,143094,4.01E+13,4013082012,0
143094,Circle K 2729155,8702 W Bell Rd,,Peoria,AZ,85382,3710,MARICOPA,-112.24644,33.638256,143095,4.01E+13,4013617600,0
143410,Circle K 2729160,1015 N Rural Rd,,Chandler,AZ,85226,8234,MARICOPA,-111.92815,33.32045,143411,4.01E+13,4013810600,0
143124,Circle K 2729161,4040 W Chandler Blvd,,Chandler,AZ,85226,3701,MARICOPA,-111.91219,33.305534,143125,4.01E+13,4013810600,0
143125,Circle K 2729162,1995 W Chandler Blvd,,Chandler,AZ,85224,6482,MARICOPA,-111.87572,33.305893,143126,4.01E+13,4013523103,0
143128,Circle K 2729164,4001 E Chandler Blvd,,Phoenix,AZ,85048,8828,MARICOPA,-111.99718,33.305065,143129,4.01E+13,4013116712,0
143130,Circle K 2729165,9848 W Bell Rd,,Sun City,AZ,85351,1366,MARICOPA,-112.27287,33.638199,143131,4.01E+13,4013617500,0
143131,Circle K 2729166,3441 W Union Hills Dr,,Phoenix,AZ,85027,4898,MARICOPA,-112.13393,33.654621,143132,4.01E+13,4013618400,0
143133,Circle K 2729167,9709 N Hayden Rd,,Scottsdale,AZ,85258,1893,MARICOPA,-111.90589,33.574787,143134,4.01E+13,4013216807,0
143135,Circle K 2729168,4801 E Thomas Rd,,Phoenix,AZ,85018,7804,MARICOPA,-111.97791,33.480072,143136,4.01E+13,4013111201,0
143138,Circle K 2729169,4101 N Hayden Rd,,Scottsdale,AZ,85251,2680,MARICOPA,-111.90877,33.494915,143139,4.01E+13,4013217101,0
143143,Circle K 2729170,10200 N Scottsdale Rd,,Paradise Valley,AZ,85253,1425,MARICOPA,-111.92619,33.578747,143144,4.01E+13,4013216830,0
145699,Circle K 2729172,1435 W Baseline Rd,,Tempe,AZ,85283,1117,MARICOPA,-111.96266,33.378223,145700,4.01E+13,4013320007,0
145704,Circle K 2729173,1817 W Baseline Rd,,Mesa,AZ,85202,9007,MARICOPA,-111.8737,33.378494,145705,4.01E+13,4013422221,0
145723,Circle K 2729174,10050 E Mountain View Rd,,Scottsdale,AZ,85258,5290,MARICOPA,-111.86452,33.573864,145724,4.01E+13,4013216833,0
145729,Circle K 2729175,1961 S Val Vista Dr,,Mesa,AZ,85204,7307,MARICOPA,-111.75384,33.37936,145730,4.01E+13,4013422514,0
145733,Circle K 2729176,6735 W Peoria Ave,,Peoria,AZ,85345,6039,MARICOPA,-112.20337,33.581593,145734,4.01E+13,4013071915,0
145807,Circle K 2729177,1264 N Litchfield Rd,,Goodyear,AZ,85395,1272,MARICOPA,-112.35828,33.460281,145808,4.01E+13,4013061012,0
145818,Circle K 2729179,1203 S Power Rd,,Mesa,AZ,85206,3701,MARICOPA,-111.68459,33.393875,145819,4.01E+13,4013422633,0
145823,Circle K 2729180,315 N Litchfield Rd,,Goodyear,AZ,85338,1205,MARICOPA,-112.35812,33.450279,145824,4.01E+13,4013061012,0
133759,Circle K 2729181,20203 N 67th Ave,,Glendale,AZ,85308,6659,MARICOPA,-112.20286,33.668636,133760,4.01E+13,4013614200,0
134915,Circle K 2729182,3989 W Ray Rd,,Chandler,AZ,85226,2291,MARICOPA,-111.91048,33.319942,134916,4.01E+13,4013810700,0
134917,Circle K 2729183,3033 W Queen Creek Rd,,Chandler,AZ,85248,2803,MARICOPA,-111.88946,33.261364,134918,4.01E+13,4013980500,0
134918,Circle K 2729184,15262 N Tatum Blvd,,Phoenix,AZ,85032,4815,MARICOPA,-111.97794,33.625511,134919,4.01E+13,4013103211,0
134923,Circle K 2729186,1595 N Avondale Blvd,,Avondale,AZ,85392,5208,MARICOPA,-112.30653,33.46402,134924,4.01E+13,4013082023,0
134927,Circle K 2729187,295 S Arizona Ave,,Chandler,AZ,85225,7525,MARICOPA,-111.84147,33.299728,134928,4.01E+13,4013523102,0
134929,Circle K 2729189,3502 W Anthem Way,,Anthem,AZ,85086,442,MARICOPA,-112.13531,33.865059,134930,4.01E+13,4013610200,0
134931,Circle K 2729190,4930 N 91st Ave,,Phoenix,AZ,85037,1067,MARICOPA,-112.25504,33.508572,134932,4.01E+13,4013082016,0
134932,Circle K 2729191,1153 S Signal Butte Rd,,Mesa,AZ,85208,3900,MARICOPA,-111.598,33.393883,134933,4.01E+13,4013422616,0
134577,Circle K 2729192,4135 W Anthem Way,,Anthem,AZ,85086,441,MARICOPA,-112.14954,33.870968,134578,4.01E+13,4013610000,0
134598,Circle K 2729193,3140 E Broadway Rd,,Phoenix,AZ,85040,2724,MARICOPA,-112.01289,33.407066,134599,4.01E+13,4013115200,0
144895,CIRCLE K 2741604,1015 S COOPER RD,,CHANDLER,AZ,85286,,MARICOPA,-111.80685,33.291546,144896,4.01E+13,4013812100,0
37017,Circle K Store 2703487,1875 W Greenway Rd,,Phoenix,AZ,85023,3473,MARICOPA,-112.09885,33.625538,37018,4.01E+13,4013103605,0
134350,Circle K Store 2741603,5205 E McKellips Rd,,Mesa,AZ,85215,2644,MARICOPA,-111.7186,33.451809,134351,4.01E+13,4013420216,0
113669,Circle K Store 2741612,5850 W McDowell Rd,,Phoenix,AZ,85035,4945,MARICOPA,-112.18587,33.466007,113670,4.01E+13,4013112402,0
133700,Circle K Store 2741615,2754 N Power Rd,,Mesa,AZ,85215,1641,MARICOPA,-111.68408,33.46582,133701,4.01E+13,4013420212,0
125983,Circle K Store 2741621,5158 E University Dr,,Mesa,AZ,85205,7209,MARICOPA,-111.72029,33.422859,125984,4.01E+13,4013420208,0
111427,Circle K Store 2741622,2350 E Baseline Rd,,Phoenix,AZ,85042,6907,MARICOPA,-112.03086,33.377857,111428,4.01E+13,4013116300,0
112193,Circle K Store 2741626,6691 W Greenway Rd,,Glendale,AZ,85306,3113,MARICOPA,-112.20219,33.625023,112194,4.01E+13,4013104216,0
125147,Circle K Store 2741630,401 S Ellsworth Rd,,Mesa,AZ,85208,2305,MARICOPA,-111.6327,33.407391,125148,4.01E+13,4013422630,0
21950,Circle K Store 2741635,3980 E McDowell Rd,,Phoenix,AZ,85008,4308,MARICOPA,-111.99637,33.465717,21951,4.01E+13,4013111402,0
112757,Circle K Store 2741641,13908 W Bell Rd,,Surprise,AZ,85374,3863,MARICOPA,-112.35986,33.638763,112758,4.01E+13,4013040531,0
112772,Circle K Store 2741652,5049 W Buckeye Rd,,Phoenix,AZ,85043,4801,MARICOPA,-112.16862,33.436752,112773,4.01E+13,4013112514,0
108557,Circle K Store 2741655,5110 W Baseline Rd,,Laveen,AZ,85339,2971,MARICOPA,-112.16867,33.377678,108558,4.01E+13,4013116604,0
125149,Circle K Store 2741702,2955 E Riggs Rd,,Chandler,AZ,85249,3671,MARICOPA,-111.78989,33.219173,125150,4.01E+13,4013813900,0
108213,Circle K Store 2741705,13012 W Indian School Rd,,Litchfield Park,AZ,85340,5154,MARICOPA,-112.33938,33.493378,108214,4.01E+13,4013061013,0
125154,Circle K Store 2741707,2011 S Ellsworth Rd,,Mesa,AZ,85209,1200,MARICOPA,-111.63611,33.378662,125155,4.01E+13,4013422642,0
125150,Circle K Store 2741711,2865 N Scottsdale Rd,,Scottsdale,AZ,85257,1350,MARICOPA,-111.92611,33.47995,125151,4.01E+13,4013217900,0
108217,Circle K Store 2741712,14559 W Grand Ave,,Surprise,AZ,85374,7101,MARICOPA,-112.37428,33.657169,108218,4.01E+13,4013040529,0
125153,Circle K Store 2741713,16794 W Bell Rd,,Surprise,AZ,85374,9749,MARICOPA,-112.43504,33.638733,125154,4.01E+13,4013061025,0
213691,CIRCLE SEVEN MART,415 E McKellips Rd,,Mesa,AZ,85203,2530,MARICOPA,-111.82133,33.451473,213692,4.01E+13,4013420503,0
24377,Cirlce K 2741653,7550 S Rural Rd,,Tempe,AZ,85283,4659,MARICOPA,-111.9285,33.34959,24378,4.01E+13,4013319908,0
219724,Come N Go 1,4432 W Peoria Ave,,Glendale,AZ,85302,2028,MARICOPA,-112.15388,33.581974,219725,4.01E+13,4013104227,0
28642,"Communidad Latina, Llc.",1616 E Main St,Ste 128,Mesa,AZ,85203,9073,MARICOPA,-111.79639,33.415367,28643,4.01E+13,4013421601,0
230680,Community Exchange,2816 E Mercer Ln,,Phoenix,AZ,85028,2624,MARICOPA,-112.02087,33.586407,230681,4.01E+13,4013104802,0
24994,Comunidad Latina 2,2018 N 35th Ave,,Phoenix,AZ,85009,2353,MARICOPA,-112.1345,33.46999,24995,4.01E+13,4013112201,0
242500,Corner Express,3202 E Mcdowell Rd,,Phoenix,AZ,85008,3842,MARICOPA,-112.01263,33.466133,242501,4.01E+13,4013111401,0
51892,Corner Store 2741669,13777 N Dysart Rd,,El Mirage,AZ,85335,7343,MARICOPA,-112.34188,33.608749,51893,4.01E+13,4013061040,0
123129,Corner Store 2741675,1025 N 99th Ave,,Tolleson,AZ,85353,9707,MARICOPA,-112.27245,33.459713,123130,4.01E+13,4013083000,0
22446,Del Monte 1 1,2659 W Dobbins Rd,,Phoenix,AZ,85041,9414,MARICOPA,-112.11694,33.363064,22447,4.01E+13,4013116613,0
220690,Delgado's Hardware & 0,32434 Walnut St,,Wittmann,AZ,85361,,MARICOPA,-112.52806,33.776588,220691,4.01E+13,4013040517,0
190240,DIAMOND DOT 0 1,25851 S POWER RD,,QUEEN CREEK,AZ,85142,,MARICOPA,-111.68587,33.212528,190241,4.01E+13,4013817200,0
219673,Discount Store,12102 W Thunderbird Rd,,El Mirage,AZ,85335,3252,MARICOPA,-112.32045,33.608959,219674,4.01E+13,4013060902,0
160043,Eagle Eye Mart,51445 US Hwy 60,,Aguila,AZ,85320,24,MARICOPA,-113.17631,33.942665,160044,4.01E+13,4013040515,0
186801,East Mesa Food 1,723 E Main St,,Mesa,AZ,85203,8743,MARICOPA,-111.81509,33.41502,186802,4.01E+13,4013421501,0
86349,EASY STOP 0 STORE,5430 N 59th Ave,,Glendale,AZ,85301,6710,MARICOPA,-112.18636,33.516178,86350,4.01E+13,4013093106,0
183970,Easy Stop Corner 1,6010 W Bethany Home Rd,,Glendale,AZ,85301,5107,MARICOPA,-112.18957,33.524067,183971,4.01E+13,4013092802,0
161955,"Eddie's Food 1, Inc.",2446 W Buckeye Rd,,Phoenix,AZ,85009,5843,MARICOPA,-112.11183,33.436844,161956,4.01E+13,4013114401,0
4885,Em Valero (Scottsdale Minimart),6842 E Thomas Rd,,Scottsdale,AZ,85251,6800,MARICOPA,-111.93282,33.480328,4886,4.01E+13,4013217502,0
159690,Ez Stop 1,1851 W Northern Ave,,Phoenix,AZ,85021,5260,MARICOPA,-112.09919,33.55307,159691,4.01E+13,4013106100,0
176948,Ez Trip,4002 E Mcdowell Rd,,Phoenix,AZ,85008,4404,MARICOPA,-111.99523,33.465717,176949,4.01E+13,4013111300,0
199777,G & F CONVENIENT STORE,2044 E Yale St,,Phoenix,AZ,85006,1529,MARICOPA,-112.03693,33.475769,199778,4.01E+13,4013111601,0
174109,G&S Mini 1 Inc,5217 S Central Ave,Ste 3,Phoenix,AZ,85040,8774,MARICOPA,-112.0732,33.399349,174110,4.01E+13,4013115801,0
193541,Git 'n Run,1631 S Val Vista Dr,,Gilbert,AZ,85295,8380,MARICOPA,-111.7555,33.320709,193542,4.01E+13,4013814600,0
81960,Gmscs Llc,3640 N Miller Rd,,Scottsdale,AZ,85251,4518,MARICOPA,-111.91754,33.49044,81961,4.01E+13,4013217201,0
140599,Grab N Go,1405 N Scottsdale Rd,,Tempe,AZ,85281,1714,MARICOPA,-111.9264,33.444321,140600,4.01E+13,4013318400,0
72137,Grab N Go 202 202,9202 E Apache,,Mesa,AZ,85207,8803,MARICOPA,-111.63145,33.415459,72138,4.01E+13,4013420115,0
231428,Grab N Go 303,4360 E Broadway Rd,,Mesa,AZ,85206,1908,MARICOPA,-111.73702,33.408337,231429,4.01E+13,4013420710,0
157100,Grab N Go 707 707,6002 N Black Canyon Hwy,,Phoenix,AZ,85017,2223,MARICOPA,-112.11283,33.5242,157101,4.01E+13,4013106801,0
75419,Grab-N-Go 404,784 N Mcqueen Rd,,Gilbert,AZ,85233,3537,MARICOPA,-111.82456,33.36375,75420,4.01E+13,4013422307,0
80136,Grand Stop 2,3702 W McDowell Rd,,Phoenix,AZ,85009,2212,MARICOPA,-112.13889,33.466026,80137,4.01E+13,4013112201,0
67662,Grand Stop 3 Inc,4039 N 51st Ave,,Phoenix,AZ,85031,2601,MARICOPA,-112.16887,33.494167,67663,4.01E+13,4013110002,0
93228,Grand Stop 4,6707 W Glendale Ave,,Glendale,AZ,85303,2607,MARICOPA,-112.20344,33.538223,93229,4.01E+13,4013092717,0
241053,Isaac Convenient Store 1,3140 W Indian School Rd,Ste 102,Phoenix,AZ,85017,4072,MARICOPA,-112.12741,33.495335,241054,4.01E+13,4013109102,0
242276,JC 0 Store,6116 N 27th Ave,,Phoenix,AZ,85017,1711,MARICOPA,-112.11694,33.525578,242277,4.01E+13,4013106900,0
12414,JC Quik Stop,1702 S 7th Ave,,Phoenix,AZ,85007,4103,MARICOPA,-112.08251,33.432011,12415,4.01E+13,4013114800,0
113817,Joseph Quick Stop,14875 N Cave Creek Rd,,Phoenix,AZ,85032,4909,MARICOPA,-112.03067,33.622974,113818,4.01E+13,4013103501,0
42,Kwik Corner 5059,5059 W Olive Ave,,Glendale,AZ,85302,3524,MARICOPA,-112.16846,33.566959,43,4.01E+13,4013092309,0
