,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract
115863,Speedway 3003,25 S Main St,,Taylor,AZ,85939,9997,NAVAJO,-110.09119,34.464725,115864,040179638001067,04017963800
115875,Mustang Mall LLC,13116 S Highway 191,,Pearce,AZ,85625,6017,COCHISE,-109.69509,31.885977,115876,040030001002184,04003000100
115907,Speedway 2890,2010 N Beeline Hwy,,Payson,AZ,85541,3356,GILA,-111.32209,34.267735,115908,040070003023000,04007000302
115924,CVS Pharmacy 5892,5050 W Baseline Rd,,Laveen,AZ,85041,,MARICOPA,-112.16743,33.377693,115925,040131166051019,04013116605
115925,CVS Pharmacy 5950,855 E Elliot Rd,,Tempe,AZ,85284,1584,MARICOPA,-111.92909,33.349064,115926,040133199102000,04013319910
115927,CVS Pharmacy 7078,3303 S Rural St,,Tempe,AZ,85281,,MARICOPA,-111.92632,33.421497,115928,040133190004000,04013319000
115931,CVS Pharmacy 7262,18460 N 7th St,,Phoenix,AZ,85022,1108,MARICOPA,-112.06564,33.654434,115932,040136189002000,04013618900
115936,CVS Pharmacy 7836,1151 E McKellips Rd,,Mesa,AZ,85203,2626,MARICOPA,-111.80544,33.451473,115937,040134205041000,04013420504
115938,CVS Pharmacy 7845,7552 E Indian School Rd,,Scottsdale,AZ,85251,3918,MARICOPA,-111.91807,33.494938,115939,040132172012007,04013217201
115939,CVS Pharmacy 7860,1615 E Baseline Rd,,Phoenix,AZ,85042,6801,MARICOPA,-112.04704,33.377632,115940,040131167043007,04013116704
115943,CVS Pharmacy 8365,2428 S Val Vista Dr,,Gilbert,AZ,85296,,MARICOPA,-111.7557,33.321396,115944,040138145001000,04013814500
116178,Lola African Variety Store & Catering Service,8021 N 43rd Ave,Ste 8B,Phoenix,AZ,85051,5783,MARICOPA,-112.15155,33.553692,116179,040131057012020,04013105701
116324,Walgreens 6533,100 S Beeline Hwy,,Payson,AZ,85541,4809,GILA,-111.32305,34.240643,116325,040070003012011,04007000301
116388,GRAND MARKET,6250 S 6th Ave,,Tucson,AZ,85706,5409,PIMA,-110.96799,32.13858,116389,040190037042000,04019003704
116408,Shell 70,1515 E Buckeye Rd,,Phoenix,AZ,85034,4108,MARICOPA,-112.04983,33.436741,116409,040131172001007,04013117200
116465,Circle K 2721431,1103 Rex Allen,,Willcox,AZ,85643,,COCHISE,-109.84055,32.264324,116466,040030002023063,04003000202
116599,Circle K 2703492,219 S Main St,,Florence,AZ,85132,,PINAL,-111.38744,33.029739,116600,040210009021026,04021000902
116692,MARYLAND DELI & LIQUOR LLC,6502 N 7th St,,Phoenix,AZ,85014,1202,MARICOPA,-112.06506,33.531342,116693,040131066002008,04013106600
116694,Cst Corner Store 2741610,35850 N Gary Rd,,Queen Creek,AZ,85142,,MARICOPA,-111.58051,33.171345,116695,040210002143018,04021000214
116696,Fast Market 8137,2409 W Union Hills Dr,,Phoenix,AZ,85027,5179,MARICOPA,-112.1106,33.654686,116697,040136186001000,04013618600
116794,Walgreens 3789,3605 E Thomas Rd,,Phoenix,AZ,85018,7505,MARICOPA,-112.0035,33.480442,116795,040131114021000,04013111402
116795,Walgreens 02079,3131 E Thunderbird Rd,,Phoenix,AZ,85032,5600,MARICOPA,-112.01443,33.611492,116796,040131035021000,04013103502
116904,FRY'S 56,9043 W Olive Ave,,Peoria,AZ,85345,7049,MARICOPA,-112.25385,33.566257,116905,040130927091004,04013092709
116937,Little India N/A,1813 E Baseline Rd,Ste 108,Tempe,AZ,85283,1881,MARICOPA,-111.90706,33.378376,116938,040133199041003,04013319904
116969,DEL SOL 4,280 S 4th Ave,,Yuma,AZ,85364,2232,YUMA,-114.6246,32.721741,116970,040270002001021,04027000200
117091,Coast In Gas,7090 West Highway 68,,Golden Valley,AZ,86413,,MOHAVE,-114.27539,35.224781,117092,040159506005021,04015950600
117098,CVS Pharmacy 8802,131 W Riverside Dr,,Parker,AZ,85344,5221,LA PAZ,-114.2764,34.155758,117099,040129403001045,04012940300
117101,Dollar Tree 3468,3741 W Ina Rd,Ste 115,Tucson,AZ,85741,2384,PIMA,-111.04469,32.337433,117102,040190046131004,04019004613
117129,QuikTrip 437,21 E Old West Hwy,,Apache Junction,AZ,85119,2302,PINAL,-111.54494,33.411964,117130,040210003151000,04021000315
117159,Mercado Y Carniceria El Herradero 2,4211 E 22nd St,,Tucson,AZ,85711,5336,PIMA,-110.90249,32.20715,117160,040190035012000,04019003501
117181,Arco Ampm 42749,4249 E Thomas Rd,,Phoenix,AZ,85018,7603,MARICOPA,-111.98941,33.480312,117182,040131113002001,04013111300
117323,Walmart SuperCenter 3379,2150 E Tangerine Rd,,Oro Valley,AZ,85755,,PIMA,-110.93998,32.426987,117324,040190046421011,04019004642
117345,Walgreens 10260,3230 E Chandler Heights Rd,,Gilbert,AZ,85298,4261,MARICOPA,-111.71973,33.233856,117346,040138164001003,04013816400
117358,Yasha From Russia,10240 N 32nd St,,Phoenix,AZ,85028,3823,MARICOPA,-112.01308,33.58036,117359,040131048011000,04013104801
117387,Safeway 2821,3800 W Happy Valley Rd,,Phoenix,AZ,85310,,MARICOPA,-112.13949,33.712906,117388,040136116002000,04013611600
117394,QuikTrip 478,5545 S Power Rd,,Mesa,AZ,85212,4205,MARICOPA,-111.68671,33.314884,117395,040138152002004,04013815200
117481,Mekong Supermarket LLC,66 S Dobson Rd,Ste 132,Mesa,AZ,85202,1179,MARICOPA,-111.87451,33.41283,117482,040134213042007,04013421304
117483,Mission Market,8818 S Avenida del Yaqui,,Guadalupe,AZ,85283,2551,MARICOPA,-111.96321,33.366955,117484,040133200022015,04013320002
117537,Dollar Tree 2973,6980 E 22nd St,Ste 114,Tucson,AZ,85710,5191,PIMA,-110.84326,32.206375,117538,040190040113002,04019004011
117540,Dollar Tree 3116,90 E 3rd St,Ste 1301 B6,Douglas,AZ,85607,3154,COCHISE,-109.55977,31.337278,117541,040030006001421,04003000600
117552,Carniceria Los Amigos,4705 E Southern Ave,,Phoenix,AZ,85042,4150,MARICOPA,-111.98033,33.392582,117553,040131162022001,04013116202
117621,CVS Pharmacy 8826,2350 Miracle Mile,,Bullhead City,AZ,86442,,MOHAVE,-114.59689,35.101646,117622,040159515011000,04015951501
117622,CVS Pharmacy 8828,2090 E Fry Blvd,,Sierra Vista,AZ,85635,2707,COCHISE,-110.277,31.554604,117623,040030016022002,04003001602
117654,Fastrip Food Store,1620 N Pinal Ave,,Casa Grande,AZ,85122,1804,PINAL,-111.75726,32.894901,117655,040210013062020,04021001306
117667,Dollar Tree 3591,9820 W Lower Buckeye Rd,Ste 115,Tolleson,AZ,85353,1405,MARICOPA,-112.26906,33.421268,117668,040130822041002,04013082204
117681,Dollar Tree 3656,2570 S Val Vista Dr,Ste 101,Gilbert,AZ,85295,0724,MARICOPA,-111.75571,33.304356,117682,040138154003000,04013815400
117682,Super Dollar Discount,1340 E Broadway Rd,,Mesa,AZ,85204,2351,MARICOPA,-111.80179,33.407967,117683,040134216023006,04013421602
117684,Dollar Tree 3684,2772 W Peoria Ave,#24,Phoenix,AZ,85029,5202,MARICOPA,-112.12048,33.582077,117685,040131043021006,04013104302
117692,Dollar Tree 3703,857 N Val Vista Dr,Ste 112,Gilbert,AZ,85234,3602,MARICOPA,-111.75608,33.366585,117693,040134225072011,04013422507
117693,Dollar Tree 3723,13206 N 7th St,Ste 2,Phoenix,AZ,85022,5394,MARICOPA,-112.06525,33.605469,117694,040131036142000,04013103614
117772,Valero Food Mart,1949 E Osborn Rd,,Phoenix,AZ,85016,7233,MARICOPA,-112.03935,33.487484,117773,040131107012000,04013110701
117891,Freeway Chevron,2905 S Haskell Ave,,Willcox,AZ,85643,3670,COCHISE,-109.8735,32.221878,117892,040030002024046,04003000202
117940,Fast Market 8138,719 E Thunderbird Rd,,Phoenix,AZ,85022,5334,MARICOPA,-112.06415,33.607533,117941,040131037023000,04013103702
117945,Dollar Tree 2952,605 E Grant Rd,# 101,Tucson,AZ,85705,5706,PIMA,-110.9618,32.25042,117946,040190014005004,04019001400
117955,Dollar Tree 2970,818 E Union Hills Dr,,Phoenix,AZ,85024,2906,MARICOPA,-112.06284,33.6549,117956,040136168003022,04013616800
117957,Dollar Tree 2974,1126 S Litchfield Rd,,Goodyear,AZ,85338,1400,MARICOPA,-112.35835,33.435898,117958,040130613001028,04013061300
117958,Dollar Tree 2975,5122 N 95th Ave,#A150,Glendale,AZ,85305,,MARICOPA,-112.26392,33.510815,117959,040130927203041,04013092720
117973,Walmart Neighborhood Market 4473,2715 W Ruthrauff Rd,,Tucson,AZ,85705,1857,PIMA,-111.02507,32.294216,117974,040190045121017,04019004512
118076,Dollar Tree 3776,2740 W 16th St,,Yuma,AZ,85364,4231,YUMA,-114.65334,32.698528,118077,040270005012022,04027000501
118080,Von Hanson's Meat & Spirits,2390 N Alma School Rd,Ste 101,Chandler,AZ,85224,2417,MARICOPA,-111.85909,33.340691,118081,040134222103000,04013422210
118198,QuikTrip 496,2657 S Power Rd,,Mesa,AZ,85209,6675,MARICOPA,-111.6876,33.366871,118199,040134226171005,04013422617
118473,The Outpost,3685 US Highway 68,,Golden Valley,AZ,86413,8548,MOHAVE,-114.15325,35.21899,118474,040159506004034,04015950600
118822,Speedway 2959,11200 S Sierrita Mountain Rd,,Tucson,AZ,85736,1599,PIMA,-111.26517,32.04533,118823,040190043133000,04019004313
118869,7-eleven 21821C,815 S Alma School Rd,,Mesa,AZ,85210,2002,MARICOPA,-111.85696,33.400089,118870,040134221052005,04013422105
118913,Mercado Y Carniceria Los Primos LLC,9895 S Old Nogales Hwy,,Tucson,AZ,85706,9516,PIMA,-110.96173,32.148129,118914,040190037023001,04019003702
118949,Walgreens 6440,6951 S Kings Ranch Rd,,Gold Canyon,AZ,85118,3012,PINAL,-111.45712,33.35244,118950,040210002011061,04021000201
119247,QuikTrip 434,1915 W Southern Ave,,Phoenix,AZ,85041,4624,MARICOPA,-112.09935,33.392242,119248,040131166132000,04013116613
119570,Los Altos 7,1118 E Southern Ave,,Mesa,AZ,85204,5012,MARICOPA,-111.80678,33.393436,119571,040134219011014,04013421901
119639,Dollar Tree 7537,20595 N John Wayne Pkwy,Ste 100,Maricopa,AZ,85139,,PINAL,-112.04707,33.066761,119640,040210017031011,04021001703
119673,Walgreens 05569,1315 E Chandler Blvd,,Phoenix,AZ,85048,6284,MARICOPA,-112.05452,33.305603,119674,040131167253007,04013116725
119677,Walgreens 07723,975 E Ocotillo Rd,,Chandler,AZ,85249,3013,MARICOPA,-111.82462,33.247738,119678,040138131001001,04013813100
119679,Walgreens 11181,5975 W Ray Rd,,Chandler,AZ,85226,1827,MARICOPA,-111.94445,33.319763,119680,040138105003013,04013810500
119843,Walgreens 01076,333 E Hunt Hwy,,Queen Creek,AZ,85143,4495,PINAL,-111.5637,33.161911,119844,040210002131041,04021000213
119851,Walgreens 02056,1925 W Chandler Blvd,,Chandler,AZ,85224,6149,MARICOPA,-111.87478,33.305904,119852,040135231031005,04013523103
119855,Walgreens 03531,4949 W Chandler Blvd,,Chandler,AZ,85226,7922,MARICOPA,-111.92794,33.305351,119856,040138110002003,04013811000
119865,Walgreens 03727,1919 N Dobson Rd,,Chandler,AZ,85224,2237,MARICOPA,-111.87641,33.334511,119866,040135230052004,04013523005
119866,Walgreens 03768,6404 S McClintock Dr,,Tempe,AZ,85283,3942,MARICOPA,-111.91129,33.363537,119867,040133199052000,04013319905
119867,Walgreens 04046,3960 E Chandler Blvd,,Phoenix,AZ,85048,0300,MARICOPA,-111.99805,33.305309,119868,040131167212021,04013116721
119868,Walgreens 04376,1825 E Warner Rd,,Tempe,AZ,85284,3403,MARICOPA,-111.90955,33.334595,119869,040138101004006,04013810100
119869,Walgreens 04793,1975 S Alma School Rd,,Chandler,AZ,85286,6905,MARICOPA,-111.85855,33.277172,119870,040138119002000,04013811900
119871,Walgreens 05215,2363 S Lindsay Rd,,Gilbert,AZ,85295,4744,MARICOPA,-111.7728,33.30732,119872,040138150001012,04013815000
120011,QuikTrip 474,22185 S Ellsworth Loop Rd,,Queen Creek,AZ,85142,7704,MARICOPA,-111.63767,33.247025,120012,040138170002000,04013817000
120192,Papa Murphys Take & Bake Pizza AZ004,1385 E Warner Rd,Ste 104,Gilbert,AZ,85296,3102,MARICOPA,-111.76096,33.335545,120193,040138145004000,04013814500
120237,Dollar General 16995,143 E Tonto Creek Trl,,Tonto Basin,AZ,85553,,GILA,-111.31452,33.876282,120238,040070007001160,04007000700
120290,CVS Pharmacy 7075,2995 E Chandler Heights Rd,,Chandler,AZ,85249,3302,MARICOPA,-111.78962,33.233673,120291,040138135001000,04013813500
120291,CVS Pharmacy 9290,4430 E Ray Rd,,Phoenix,AZ,85044,6092,MARICOPA,-111.98804,33.320286,120292,040131167181018,04013116718
120292,CVS Pharmacy 5477,15474 W Greenway Rd,,Surprise,AZ,85374,4348,MARICOPA,-112.39332,33.624146,120293,040130610281018,04013061028
120293,CVS Pharmacy 1720,21200 E Ocotillo Rd,,Queen Creek,AZ,85142,9339,MARICOPA,-111.62622,33.24876,120294,040138171003005,04013817100
120294,CVS Pharmacy 1716,21087 W Main St,,Buckeye,AZ,85396,3500,MARICOPA,-112.51309,33.495853,120295,040130506062042,04013050606
120296,CVS Pharmacy 7855,2601 S Houghton Rd,,Tucson,AZ,85730,1525,PIMA,-110.77265,32.191181,120297,040190040263037,04019004026
120297,CVS Pharmacy 7859,6370 N Campbell Ave,Ste 120,Tucson,AZ,85718,3175,PIMA,-110.9293,32.321934,120298,040190047112008,04019004711
120298,Hilda's Meat Market,105 Old West Hwy,,Duncan,AZ,85534,2116,GREENLEE,-109.10423,32.721169,120299,040119603003026,04011960300
120299,CVS Pharmacy 8420,7740 N Cortaro Rd,,Tucson,AZ,85743,8832,PIMA,-111.09949,32.347782,120300,040190044291072,04019004429
120300,CVS Pharmacy 7264,39510 N Gavilan Peak Pkwy,,Anthem,AZ,85086,2777,MARICOPA,-112.13536,33.843483,120301,040136103002001,04013610300
120301,CVS Pharmacy 7839,32331 N Scottsdale Rd,,Scottsdale,AZ,85262,,MARICOPA,-111.92573,33.778831,120302,040132168222006,04013216822
120302,CVS Pharmacy 7852,28138 N Tatum Blvd,,Cave Creek,AZ,85331,6303,MARICOPA,-111.97817,33.740532,120303,040136133003008,04013613300
120304,CVS Pharmacy 7862,10160 Bell Rd East,,Scottsdale,AZ,85255,,MARICOPA,-111.86124,33.639996,120305,040132168462000,04013216846
120305,CVS Pharmacy 9252,14672 N Frank Lloyd Wright Blvd,,Scottsdale,AZ,85260,2043,MARICOPA,-111.87413,33.62009,120306,040132168534000,04013216853
120306,CVS Pharmacy 9264,23215 N Pima Rd,,Scottsdale,AZ,85255,4315,MARICOPA,-111.89047,33.697086,120307,040132168512013,04013216851
120307,CVS Pharmacy 9279,16545 E Palisades Blvd,,Fountain Hills,AZ,85268,3707,MARICOPA,-111.72345,33.609573,120308,040132168184003,04013216818
120308,CVS Pharmacy 9339,21001 N Tatum Blvd,Ste 82,Phoenix,AZ,85050,4240,MARICOPA,-111.97725,33.676926,120309,040136152002023,04013615200
120310,CVS Pharmacy 9340,3610 W Anthem Way,,Anthem,AZ,85086,0416,MARICOPA,-112.13647,33.865898,120311,040136102003014,04013610200
120324,CVS Pharmacy 7263,10707 W Camelback Rd,,Phoenix,AZ,85037,5073,MARICOPA,-112.29079,33.508121,120325,040130820122000,04013082012
120331,CVS Pharmacy 9202,4742 E Indian School Rd,,Phoenix,AZ,85018,5496,MARICOPA,-111.97978,33.494705,120332,040131082002001,04013108200
120333,CVS Pharmacy 5849,990 E Pecos Rd,,Chandler,AZ,85225,2461,MARICOPA,-111.82518,33.291698,120334,040135231023013,04013523102
120399,Country Corner,8585 S Highway 89,,Kirkland,AZ,86332,5055,YAVAPAI,-112.58942,34.424118,120400,040250014022029,04025001402
120491,Crazy Fred's Truck Stop,2770 W Old Highway 66,,Golden Valley,AZ,86413,8309,MOHAVE,-114.09543,35.144806,120492,040159548003937,04015954800
120546,CVS Pharmacy 10150,28635 N Valley Pkwy,,Phoenix,AZ,85085,,MARICOPA,-112.10712,33.741459,120547,040136122001032,04013612200
120550,Food City 140,6544 W Thomas Rd,,Phoenix,AZ,85033,5738,MARICOPA,-112.20187,33.480389,120551,040131098011004,04013109801
120920,Fast Market 8143,2160 W Drexel Rd,,Tucson,AZ,85746,3810,PIMA,-111.01243,32.148411,120921,040190025053009,04019002505
120982,Carniceria El Oaxaqueno,12005 NW Grand Ave,,El Mirage,AZ,85335,2981,MARICOPA,-112.31841,33.613396,120983,040130609023020,04013060902
121069,JJ Water & Ice N/A,5817 S Central Ave,,Phoenix,AZ,85040,3054,MARICOPA,-112.07318,33.393562,121070,040131158012015,04013115801
121092,Dollar Tree 3605,3330 W Southern Ave,Ste 125,Phoenix,AZ,85041,4305,MARICOPA,-112.12996,33.392162,121093,040131166071010,04013116607
121196,Dollar General Store 17324,8418 E. Southern Ave,,MESA,AZ,85209,,MARICOPA,-111.64931,33.393383,121197,040134226321046,04013422632
121203,Sam's Club 6608,1525 W Bell Rd,,Phoenix,AZ,85023,3411,MARICOPA,-112.09337,33.640064,121204,040131036041000,04013103604
121277,A-Mart 839,839 S Stapley Dr,,Mesa,AZ,85204,4242,MARICOPA,-111.80501,33.399574,121278,040134218012004,04013421801
121294,Shell 10 710,11235 S Fortuna Rd,,Yuma,AZ,85367,5626,YUMA,-114.44413,32.667473,121295,040270111101003,04027011110
121317,Sam's Club 6692,4701 N Stone Ave,,Tucson,AZ,85704,5700,PIMA,-110.97043,32.291962,121318,040190047102010,04019004710
121337,Sam's Club 4915,600 Hwy 95,,Bullhead City,AZ,86442,,MOHAVE,-114.5981,35.090939,121338,040159515022023,04015951502
121339,Sam's Club 6205,1462 S Pacific Ave,,Yuma,AZ,85365,1733,YUMA,-114.5989,32.701252,121340,040270109131079,04027010913
121341,Sam's Club 6604,1851 E Butler Ave,,Flagstaff,AZ,86001,5911,COCONINO,-111.62979,35.191525,121342,040050008003089,04005000800
121470,Sam's Club 4732,18501 N 83rd Ave,,Glendale,AZ,85308,0501,MARICOPA,-112.23731,33.651176,121471,040136177001012,04013617700
121476,Lucky M Market Llc,1353 S 4th Ave,,Tucson,AZ,85713,1612,PIMA,-110.96536,32.205208,121477,040190008001078,04019000800
121549,CVSPharmacy 10307,6310 E Broadway Blvd,,Tucson,AZ,85710,3538,PIMA,-110.85767,32.221138,121550,040190033024001,04019003302
121697,Sam's Club 6605,1225 N Gilbert Rd,,Gilbert,AZ,85234,2306,MARICOPA,-111.78994,33.372631,121698,040134225081006,04013422508
121698,Sam's Club 6606,8340 W McDowell Rd,,Phoenix,AZ,85037,4101,MARICOPA,-112.24008,33.465317,121699,040130820281013,04013082028
121763,Sam's Club 4829,2621 S Market St,,Gilbert,AZ,85295,1301,MARICOPA,-111.74338,33.302284,121764,040138155002010,04013815500
121772,Sam's Club 4830,1459 N Dysart Rd,,Avondale,AZ,85323,1515,MARICOPA,-112.34098,33.451092,121773,040130612001016,04013061200
121777,Sam's Club 6213,700 N 54th St,,Chandler,AZ,85226,1502,MARICOPA,-111.968,33.314503,121778,040138104002016,04013810400
121986,AJ's Fine Foods 173,18271 N Pima Rd,,Scottsdale,AZ,85255,5695,MARICOPA,-111.88718,33.653004,121987,040132168472023,04013216847
122034,Greentrees Grocery Outlet,495 E 10th St,,Yuma,AZ,85364,3955,YUMA,-114.6165,32.709354,122035,040270001002014,04027000100
122080,Walgreens 6872,2930 N 67th Ave,,Phoenix,AZ,85033,5610,MARICOPA,-112.2033,33.48167,122081,040131097013005,04013109701
122108,Circle K 2728648,977 E Speedway Blvd,,Tucson,AZ,85719,4418,PIMA,-110.95709,32.236149,122109,040190005006007,04019000500
122133,Walgreens 09057,18433 N 19th Ave,,Phoenix,AZ,85023,1359,MARICOPA,-112.09973,33.653812,122134,040136187002005,04013618700
122176,Walgreens 3769,1616 E Thomas Rd,,Phoenix,AZ,85016,7602,MARICOPA,-112.04636,33.480286,122177,040131107012024,04013110701
122177,Tiendita  2 LLLC,507 E University Dr,Ste 4,Mesa,AZ,85203,7958,MARICOPA,-111.82021,33.422352,122178,040134215022003,04013421502
122199,DOLLARTREE 6917,112 E McKellips Rd,,Mesa,AZ,85201,1630,MARICOPA,-111.8297,33.451508,122200,040134204011010,04013420401
122220,Albertsons 3964,9595 E Broadway Blvd,,Tucson,AZ,85748,3210,PIMA,-110.78797,32.220879,122221,040190040422008,04019004042
122239,Guadalupe Market,8207 S Avenida del Yaqui,,Guadalupe,AZ,85283,1025,MARICOPA,-111.9631,33.372383,122240,040133200024007,04013320002
122243,Mercado Y Carniceria Rodeo Inc,9201 W Van Buren St,,Tolleson,AZ,85353,2905,MARICOPA,-112.25792,33.450325,122244,040130830001017,04013083000
122394,Safa Grocery And Halal Market Llc ,2351 N Alvernon Way,Ste 191,Tucson,AZ,85712,2560,PIMA,-110.9098,32.249958,122395,040190018011000,04019001801
122408,Arizona Market,1303 E University Blvd,,Tucson,AZ,85719,0510,PIMA,-110.95193,32.232559,122409,040190005005000,04019000500
122422,FRY'S 58,2001 E Irvington Rd,,Tucson,AZ,85714,1847,PIMA,-110.94175,32.163353,122423,040190041172009,04019004117
122521,Family Dollar 12527,2855 W Cactus Rd,Ste 20,Phoenix,AZ,85029,3352,MARICOPA,-112.12073,33.595604,122522,040131043022004,04013104302
122606,Walgreens 06063,1825 W Bethany Home Rd,,Phoenix,AZ,85015,2512,MARICOPA,-112.09856,33.524094,122607,040131067031018,04013106703
122845,Stage Stop Mini Mart Inc,103 Se West Old Hwy,,Duncan,AZ,85534,,GREENLEE,-109.10431,32.721272,122846,040119603003026,04011960300
122859,Walgreens 06128,19003 N R H Johnson Blvd,,Sun City West,AZ,85375,4402,MARICOPA,-112.35099,33.657013,122860,040130405061032,04013040506
123091,Tolleson Food Market,9102 W Taylor St,,Tolleson,AZ,85353,2310,MARICOPA,-112.25552,33.452328,123092,040130830002042,04013083000
123129,Corner Store 2741675,1025 N 99th Ave,,Tolleson,AZ,85353,9707,MARICOPA,-112.27245,33.459713,123130,040130830002019,04013083000
123207,CORONADO MARKET,3154 N Stone Ave,,Tucson,AZ,85705,3808,PIMA,-110.97203,32.264412,123208,040190026031003,04019002603
123353,Walgreens 3464,3402 N Central Ave,,Phoenix,AZ,85012,2202,MARICOPA,-112.07401,33.487579,123354,040131105011007,04013110501
123434,Sonora Market,3050 E 36th St,,Tucson,AZ,85713,4042,PIMA,-110.92693,32.190971,123435,040190021003015,04019002100
123468,SAFEWAY  1549,14696 N Frank Lloyd Wright Blvd,,Scottsdale,AZ,85260,2390,MARICOPA,-111.87428,33.620258,123469,040132168534000,04013216853
123799,Walgreens 3087,5625 E Thomas Rd,,Phoenix,AZ,85018,8116,MARICOPA,-111.96015,33.48,123800,040132174002006,04013217400
123931,Fast Market 8131,6701 W Olive Ave,,Peoria,AZ,85345,7238,MARICOPA,-112.20365,33.567139,123932,040130932003000,04013093200
